imageName,imageURL,VisType,NormalizedVC,Topics,SubTopics,rawUserComments,originalPhrases,originalSentiments,originalStems,originalStemPOS,objectWords,actionWords,humanCuratedPhrases,finalPhrases
InfoVisJ.1634.1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1634.1.png,Area,0.57,Semantics / Text Legibility; Immediacy / Cognitive Load,Annotations & Labels; Semantic Clarity,"This image has no description, I have no idea what this is.",no description; no idea what this is,(+); (+),description; idea,NOUN; NOUN,description; idea,,lack of/not enough axis labels/legend/annotations/context; unclear meaning/confusing,labels/axes/legends; unclear meaning/confusing
InfoVisJ.978.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.978.3.png,Area,0.57,Aesthetics Uncertainty,Visual Disorganization,It's not intuitive enough for me,not intuitive,(+),intuitive,ADJ,,,not intuitive/simple data,distracting/confusing/unclear
InfoVisJ.599.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.599.4.png,Area,0.58,Schema; Immediacy / Cognitive Load,Domain Familiarity; Interpretive Difficulty,Geographical maps are less complex to me,Geographical maps; less complex to me,(-); (-),geographic; map; complex,ADJ; NOUN; ADJ,map,,"domain-specific concepts (e.g., chemical, biology, map); easy to derive meaning","domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
whoJ48_2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoJ48_2.png,Area,0.6,"Schema; Color, Symbol, and Texture Details",Domain Familiarity; Color Palette & Contrast,It is very clear from the map what the colours represent,colors; map,(+); (-),color; map,NOUN; NOUN,color; map,,"domain-specific concepts (e.g., chemical, biology, map); unclear colormaps","color contrast/clarity; domain-specific concepts (e.g., chemical, biology, map)"
InfoVisC.211.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.211.8.png,Area,0.63,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details",Typography & Readability; Annotations & Labels; Domain Familiarity; Color Palette & Contrast,variety of very bright colors; segmentation of colors; text at the bottom; A map is more familiar - Explanatory legend,explanatory legend; map is familiar; segmentation of colors; variety of bright colors; text at the bottom,(-); (-); (+); (+); (+),explanatory; legend; map; familiar; segment; color; variety; bright; text,ADJ; NOUN; NOUN; ADJ; NOUN; NOUN; NOUN; ADJ; NOUN,legend; map; segmentation; color; variety; text,,"clear text arrangement/density; explanatory legend; domain-specific concepts (e.g., chemical, biology, map); bright colors; color variety/arrangement/distribution","bright colors; clear text arrangement/density; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends"
vis718.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis718.png,Area,0.63,"Color, Symbol, and Texture Details",Color Palette & Contrast,dots,dots,(-),dot,NOUN,dot,,unclear colormaps,color contrast/clarity
InfoVisJ.2072.16.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2072.16.png,Area,0.65,"Data Density / Image Clutter; Semantics / Text Legibility; Color, Symbol, and Texture Details",Element Quantity; Text Volume & Content; Color Palette & Contrast,1) Lots of boxes 2) lots of text 3) lots of colors,Lots of boxes; lots of text; lots of colors,(+); (+); (+),lot; box; text; color,NOUN; NOUN; NOUN; NOUN,lot; box; text; color,,more charts/points/lines/shapes/elements; amount of words/context/numbers; color variety/arrangement/distribution,amount of words/context/numbers; color variety/shading; more charts/points/lines/shapes/elements
economist_daily_chart_110.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_110.png,Area,0.65,"Data Density / Image Clutter; Schema; Color, Symbol, and Texture Details",Element Quantity; Domain Familiarity; Color Palette & Contrast,range of colours more physical content than the other image both text shapes and geography included red is a harsh colour compared to dark green,more physical content; text shapes and geography; dark green; range of colors; red is a harsh color,(+); (+); (-); (+); (+),physical; content; text; shape; geography; dark; green; range; color; red; harsh,ADJ; NOUN; NOUN; NOUN; NOUN; PROPN; ADJ; NOUN; NOUN; PROPN; ADJ,content; text; shape; geography; dark; range; color; red,,"many/more data/info; domain-specific concepts (e.g., chemical, biology, map); color variety/arrangement/distribution; good color contrast/separation/segmentation; unclear coloring","color contrast/clarity; color variety/shading; domain-specific concepts (e.g., chemical, biology, map); more charts/points/lines/shapes/elements"
v488_n7412_9_f1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v488_n7412_9_f1.png,Area,0.67,Data Density / Image Clutter,Information Volume,There are more images on the left image. Both were quite complex and it was hard to decide.,more images,(+),image,NOUN,image,,more detailed/things,much/little data/info
InfoVisJ.881.15.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.881.15.png,Area,0.7,Data Density / Image Clutter,Information Volume,I choose that because I recognised there is more data in the right side. Also there can be more variable thats why it came to me more complex.,more data; more variables,(+); (+),datum; variable,NOUN; NOUN,datum; variable,,more parameters/variables; much/more data/info/info spread,more parameters/variables; much/little data/info
InfoVisC.115.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.115.4.png,Area,0.71,"Data Density / Image Clutter; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Element Quantity; Color Palette & Contrast; Interpretive Difficulty,the color and the number of different thing in the same area is so dificult to see whats about,number of things in the same area; colors in the same area; dificult to see whats about,(+); (+); (+),number; thing; area; color; dificult,NOUN; NOUN; NOUN; NOUN; NOUN,number; thing; area; color; dificult,,many points/lines/shapes/elements; color variety/arrangement/distribution; hard to see/tell/visualize,color variety/shading; easy/hard to interpret; more charts/points/lines/shapes/elements
SciVisJ.700.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.700.5.png,Area,0.71,Data Density / Image Clutter,Information Volume,have more data,have more data,(+),datum,NOUN,datum,,much/more data/info/info spread,much/little data/info
InfoVisC.173.9(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.173.9(1).png,Area,0.78,"Color, Symbol, and Texture Details; Aesthetics Uncertainty",Color Palette & Contrast; Visual Disorganization,"From far away, all you see is a mix of color which is frightening at first glance",mix of color; frightening at first glance,(+); (+),mix; color; frightening; glance,NOUN; NOUN; ADJ; NOUN,mix; color; glance,,color variety/arrangement/distribution; looks random/messy/lack structure,color variety/shading; distracting/confusing/unclear
vis278.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis278.png,Area,0.87,Visual Encoding Clarity,Graphical Forms & Primitives,clean lines,clean lines,(-),clean; line,ADJ; NOUN,line,,shapes and lines,shapes and lines
InfoVisC.24.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.24.8.png,Area,0.87,Data Density / Image Clutter; Aesthetics Uncertainty,Information Volume; Visual Disorganization,"Looks more ""chaotic"" Less structured More data?",More data; Less structured; chaotic,(+); (+); (+),datum; structure; chaotic,NOUN; ADJ; ADJ,datum,,much/more data/info/info spread; looks random/messy/lack structure,distracting/confusing/unclear; much/little data/info
InfoVisC.24.8(1).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.24.8(1).png,Area,0.94,Semantics / Text Legibility; Schema,Dimensionality & Structure; Annotations & Labels,"Values - Graphic and vales have logic (left one is more complex at least the right can see words). Graphs generation - how the graph is generated, size, length, points (left one is more complex).both are complex.",Values - Graphic and vales have logic; can see words,(+); (-),value; graphic; vale; logic; word,NOUN; PROPN; NOUN; NOUN; NOUN,value; graphic; vale; logic; word,,value representation; clear title/axis/label,2D/3D; labels/axes/legends
InfoVisJ.1054.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1054.3.png,Area,0.39,"Semantics / Text Legibility; Color, Symbol, and Texture Details",Typography & Readability; Color Palette & Contrast,,Numbers of entities; Information density; Numbers of colors; Readability,(+); (+); (+); (+),number; information; density; color; readable,NOUN; NOUN; NOUN; NOUN; NOUN,number; entity; information; density; color; readability,,readability; amount of / too many colors,color variety/shading; word rotation/small font size
wsj226.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj226.png,Bar,0.58,Visual Encoding Clarity,Graphical Forms & Primitives,much more detailed. It shows me how much crop each country/region produces and how that changed over one year.,how that changed over one year; shows crop each country/region produces,(+); (+),change; year; show; crop; country; region; produce,VERB; NOUN; VERB; VERB; NOUN; NOUN; VERB,year; country; region,change; show; crop; produce,change over time; crop production shown,shapes and lines
InfoVisC.57.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.57.4.png,Bar,0.58,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Semantic Clarity; Color Palette & Contrast,lots of colours close together; not sure what the circles in the middle are representing,lots of colors close together; not sure what the circles are representing,(+); (+),lot; color; close; sure; circle; represent,NOUN; NOUN; VERB; ADJ; NOUN; VERB,lot; color; circle,close; represent,unclear shape meaning; color variety/arrangement/distribution,color variety/shading; unclear meaning/confusing
economist_daily_chart_106.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_106.png,Bar,0.53,Immediacy / Cognitive Load,Interpretive Difficulty,Data is harder to compare on the right.,harder to compare,(+),hard; compare,ADV; VERB,,compare,more difficult to compare/discern/distinguish,easy/hard to interpret
InfoVisJ.1204.7.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.1204.7.png,Bar,0.42,Data Density / Image Clutter; Immediacy / Cognitive Load,Element Quantity; Interpretive Difficulty,"more objects columns, thus more data to comprehend.",more objects; more data to comprehend,(+); (+),object; datum; comprehend,NOUN; NOUN; VERB,object; datum,comprehend,more charts/points/lines/shapes/elements; hard to interpret/read/understand,easy/hard to interpret; more charts/points/lines/shapes/elements
wsj292.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj292.png,Bar,0.51,Immediacy / Cognitive Load,Interpretive Difficulty,The orange highlighted image has more information in it. I define visual complexity and how difficult something is to comprehend and therefor the more information something has the more visually complex the item.,difficult to comprehend,(+),difficult; comprehend,ADJ; VERB,,comprehend,hard to interpret/read/understand,easy/hard to interpret
economist_daily_chart_165.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_165.png,Bar,0.43,"Data Density / Image Clutter; Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Information Volume; Dimensionality & Structure; Annotations & Labels; Color Palette & Contrast; Processing Time & Effort; Interpretive Difficulty,"The left image is simpler than the other one because its data are easier to see them, at least, in my opinion.; The highlighted image has a lot of details to read and requires concentration to pay attention to all the data in it (the 'other one' compared to the circle image).; contains more information mix several colors; the size of the graphics; more details；couldnt`see the content; neither is very complex, but comparatively the one on the left is more visually complex as it requires reading; The most important is to understand the topic, what I am looking at. Then the quality of the picture has to be reasonably good, with distinct colours and clear text.; 2D; understandable visual; - how organised/disorganised was the picture - how many type of entities they were - numbers on entities - numbers of unique shapes/colors",contains more information; mix several colors; requires reading; 2D; a lot of details; requires concentration; more details; couldnt`see the content; understandable visual; data are easier to see; clear text; distinct colors,(+); (+); (+); (-); (+); (+); (+); (+); (-); (-); (-); (+),contain; information; mix; color; require; read; 2d; lot; detail; content; understand; visual; datum; easy; clear; text; distinct,VERB; NOUN; VERB; NOUN; VERB; VERB; PROPN; NOUN; NOUN; NOUN; ADJ; NOUN; NOUN; ADJ; ADJ; NOUN; ADJ,information; color; 2d; lot; detail; concentration; content; visual; datum; text,contain; mix; require; read,more detailed/things; much/more data/info/info spread; 2D/3D; clear title/axis/label; color variety/arrangement/distribution; attention/squinting to understand; easier to see/tell/visualize; easy to interpret/read/understand; more reading/interpretation/understanding; not interpretable/readable/understandable,2D/3D; color variety/shading; easy/hard to interpret; labels/axes/legends; much/little data/info; take longer to interpret
economist_daily_chart_75.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_75.png,Bar,0.28,Data Density / Image Clutter; Visual Encoding Clarity; Immediacy / Cognitive Load,Element Quantity; Graphical Forms & Primitives; Interpretive Difficulty,There are more bars on the graph There are more factors It is harder to read with the bars extending horizontally,more bars; bars extending horizontally; It is harder to read,(+); (+); (+),bar; extend; horizontal; hard; read,NOUN; VERB; ADV; ADJ; VERB,bar,extend; read,more charts/points/lines/shapes/elements; horizontal bars; more difficult to interpret/read/understand/differentiate,easy/hard to interpret; more charts/points/lines/shapes/elements; shapes and lines
VASTJ.1720.4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.1720.4.png,Bar,0.29,Schema; Immediacy / Cognitive Load,Domain Familiarity; Interpretive Difficulty,The one on the right is a simple bar graph. I could gather a little bit what it meant.,simple bar graph; could gather what it meant,(-); (-),simple; bar; graph; gather; mean,ADJ; NOUN; NOUN; VERB; VERB,bar; graph,gather; mean,"a specific technique, e.g., bar, pie, circle; easy to interpret/read/understand","domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
InfoVisC.65.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisC.65.8.png,Bar,0.31,"Visual Encoding Clarity; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Graphical Forms & Primitives; Color Palette & Contrast; Interpretive Difficulty,color dimension (one versus two)； numbers is more complex than dot; The least complex has clearer colours and is simple to grasp the ideas.,clearer colors; simple to grasp the ideas; color dimension (one versus two); numbers more complex than dot,(-); (-); (+); (+),clear; color; simple; grasp; idea; dimension; versus; number; complex; dot,ADJ; NOUN; ADJ; VERB; NOUN; NOUN; ADP; NOUN; ADJ; NOUN,color; idea; dimension; number; dot,grasp,shapes and lines; clearer coloring; color dimension; simple to interpret/read/understand,color variety/shading; easy/hard to interpret; shapes and lines
InfoVisJ.2639.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.2639.8.png,Bar,0.71,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort; Semantic Clarity,The color bar seems more complex and takes me longer to interpret.,color bar; longer to interpret,(+); (+),color; bar; long; interpret,NOUN; NOUN; ADV; VERB,color; bar,interpret,color variety/arrangement/distribution; colored bars/charts; more complicated; more to read/analyze/understand; take longer to interpret; unclear meaning/confusing,color variety/shading; easy/hard to interpret; take longer to interpret; unclear meaning/confusing
visMost533.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/visMost533.png,Bar,0.92,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Element Quantity; Graphical Forms & Primitives; Annotations & Labels; Color Palette & Contrast; Interpretive Difficulty; Processing Time & Effort,"many elements, colors, size, names; very complex to process; Image 1 requires more understanding; it seems to contain data but lacks context, so I'm curious what it represents.",lacks context; requires more understanding; many elements; size; names; colors; very complex to process,(+); (+); (+); (+); (+); (+); (+),lack; context; require; understand; element; size; name; color; complex; process,VERB; NOUN; VERB; NOUN; NOUN; NOUN; NOUN; NOUN; ADJ; VERB,context; understanding; element; size; name; color,lack; require; process,more charts/points/lines/shapes/elements; size; lack of/not enough axis labels/legend/annotations/context; more title/axis/label; unclear colormaps; complicated to process; more reading/interpretation/understanding,color contrast/clarity; easy/hard to interpret; labels/axes/legends; more charts/points/lines/shapes/elements; shapes and lines; take longer to interpret
whoB32_1.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoB32_1.png,Bar,0.42,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Color Palette & Contrast; Interpretive Difficulty,"it lacks contrast between the blue colours, a different colour would make the image less complex. there is more text on the image, which adds complexity.; I don't understand the graphics well",a different color would make the image less complex; lacks contrast between blue colors; don't understand well,(+); (+); (+),differ; color; image; complex; lack; contrast; blue; understand,ADJ; NOUN; NOUN; ADJ; VERB; NOUN; ADJ; VERB,color; image; contrast,lack; understand,distinguishable/full color uses; lack of color contrast / hard to distinguish colors; not interpretable/readable/understandable,color contrast/clarity; distinguishable/full/highly contrast color uses; easy/hard to interpret
InfoVisJ.609.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.609.8.png,Bar,0.69,Immediacy / Cognitive Load,Interpretive Difficulty,clearer what I can learn..,clearer what I can learn,(-),clear; learn,ADJ; VERB,,learn,easy to understand,easy/hard to interpret
wsj340.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj340.png,Bar,0.36,"Semantics / Text Legibility; Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Typography & Readability; Annotations & Labels; Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty,"The right image is a chart with a title, description, labels and coloured segments, therefore it doesn't need to do as much visually.; 1. Variety and Density of Elements, 2.Level of Detail 3. Depth and Dimensionality and 4.Interconnectedness of Elements.",description; labels; title; colored segments; chart; doesn't need to do as much visually,(-); (-); (-); (-); (-); (-),description; label; title; color; segment; chart; need; visual,NOUN; NOUN; NOUN; ADJ; NOUN; PROPN; VERB; ADV,description; label; title; segment; chart,need,"description; title/axis/label/descriptions; a specific technique, e.g., bar, pie, circle; good color contrast/separation/segmentation; easy to interpret/read/understand","color contrast/clarity; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret; labels/axes/legends; word rotation/small font size"
economist_daily_chart_4.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_4.png,Bar,0.55,Immediacy / Cognitive Load,Processing Time & Effort,"there are more data and the variables go both ways, so it may need more detailed analysis.",need detailed analysis,(+),need; detail; analysis,VERB; ADJ; NOUN,analysis,need,more effort/reading/detailed analysis,take longer to interpret
economist_daily_chart_5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_5.png,Bar,0.49,Data Density / Image Clutter; Immediacy / Cognitive Load,Information Volume; Interpretive Difficulty,It has more data and need focus to understand,more data; need focus to understand,(+); (+),datum; need; focus; understand,NOUN; VERB; NOUN; VERB,datum; focus,need; understand,much/more data/info/info spread; hard to interpret/read/understand,easy/hard to interpret; much/little data/info
InfoVisJ.631.1(2).png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.631.1(2).png,Bar,0.74,Data Density / Image Clutter; Semantics / Text Legibility; Aesthetics Uncertainty; Immediacy / Cognitive Load,Element Quantity; Semantic Clarity; Typography & Readability; Perceptual Ambiguity,Densely packed information; Unclear of relations between words; Words are not all orientated the same; Unclear on colour values,Densely packed information; Unclear of relations between words; Words are not oriented the same; Unclear on color values,(+); (+); (+); (+),dense; pack; information; unclear; relate; word; orient; color; value,ADV; VERB; NOUN; PROPN; NOUN; NOUN; VERB; NOUN; NOUN,information; unclear; relation; word; color; value,pack; orient,dense points/lines/shapes/elements; unclear relation between words; word misoriented; unclear colors/contrast,more charts/points/lines/shapes/elements; unclear colors/contrast; unclear meaning/confusing; word rotation/small font size
SciVisJ.995.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/SciVisJ.995.5.png,Bar,0.22,Semantics / Text Legibility; Schema; Immediacy / Cognitive Load,Domain Familiarity; Annotations & Labels; Processing Time & Effort,"The image I chose shows what information the graph is presenting, and therefore provokes more thought and understanding. There are axes, numerical values.",axes; numerical values; information presenting; provokes thought and understanding,(+); (+); (+); (+),axis; numerous; value; information; present; provoke; thought; understand,NOUN; PROPN; NOUN; NOUN; VERB; NOUN; NOUN; VERB,axis; numerical; value; information; provoke; thought,present; understand,infomration representation; lack of/not enough axis labels/legend/annotations/context; title/axis/label/descriptions; provokes thought and understanding,"domain-specific concepts (e.g., chemical, biology, map); labels/axes/legends; take longer to interpret"
whoQ50_2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoQ50_2.png,Bar,0.28,Immediacy / Cognitive Load,Interpretive Difficulty,Image 1 I would say is most important because it can easily be read.,can easily be read,(-),easily; read,ADV; VERB,,read,easy to read,easy/hard to interpret
economist_daily_chart_167.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/economist_daily_chart_167.png,Bar,0.43,Immediacy / Cognitive Load,Interpretive Difficulty,easy to read and decipher.,easy to read and decipher.,(-),easy; read; decipher,ADJ; VERB; ADV,,read,easy to interpret/read/understand,easy/hard to interpret
vis678.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis678.png,Bar,0.65,"Data Density / Image Clutter; Visual Encoding Clarity; Semantics / Text Legibility; Color, Symbol, and Texture Details; Aesthetics Uncertainty; Immediacy / Cognitive Load",Visual Clutter & Overlap; Element Quantity; Information Volume; Encoding Interpretability; Annotations & Labels; Color Palette & Contrast; Visual Disorganization; Interpretive Difficulty,"The image I chose would be more difficult to me to describe to someone. The reason I chose it must be the all the designs, color differences, data and concept.; The image I picked has a lot of charts at once, while also being mixed with a timeline. It is also confusing that there are two different charts and some bits of text.; its dense clutter of elements, varied and vibrant color usage indicating different data categories, a high degree of interconnectedness showcasing complex relationships. It was essentially harder to read.; Very busy, a lot going on, lots of details and images. A lot of intricacy.","dense clutter of elements; varied and vibrant color; harder to read; Very busy; lots of details; color differences; design, data and concept; difficult for me to describe; a lot of charts; mixed with a timeline; some text; confusing",(+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+); (+),dense; clutter; element; vary; vibrant; color; hard; read; busy; lot; detail; differ; design; datum; concept; difficult; describe; chart; mix; timeline; text; confuse,ADJ; NOUN; NOUN; ADJ; ADJ; NOUN; ADV; VERB; ADJ; NOUN; NOUN; NOUN; NOUN; NOUN; NOUN; ADJ; VERB; NOUN; VERB; NOUN; NOUN; VERB,clutter; element; color; lot; detail; difference; design; datum; concept; chart; timeline; text,read; describe; mix; confuse,dense/cluttered data/info; dense/cluttered layout; more charts/points/lines/shapes/elements; much/more data/info/info spread; design-data relationship; mixed timeline; title/axis/label/descriptions; color variety/arrangement/distribution; distracting/confusing/unclear; hard to describe; more difficult to interpret/read/understand/differentiate,color variety/shading; design-data relationship; distracting/confusing/unclear; easy/hard to interpret; labels/axes/legends; more charts/points/lines/shapes/elements; much/little data/info; overlapping shapes/colors/lines
InfoVisJ.924.5.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.924.5.png,Bar,0.42,Semantics / Text Legibility; Immediacy / Cognitive Load,Annotations & Labels; Interpretive Difficulty,1. Visuals that tell the story 2. Labels are clear 3. Key is easy to understand 4. Description easy to read,Description easy to read; Key is easy to understand; Labels are clear,(+); (+); (+),description; easy; read; key; understand; label; clear,NOUN; ADJ; VERB; PROPN; VERB; NOUN; ADJ,description; key; label,read; understand,clear title/axis/label; description easy to read; legend easy to understand,easy/hard to interpret; labels/axes/legends
VisC.167.11.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.167.11.png,Bar,0.5,"Schema; Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Domain Familiarity; Color Palette & Contrast; Interpretive Difficulty,"just a bar graph, with colours representing groups, one can get the message of the visualisation in 1-2 seconds.; ana renklerin *ok kullan*lmamas*",bar graph; colors representing groups; get the message of the visualization in 1-2 seconds,(-); (-); (-),bar; graph; color; represent; group; message; visual; second,NOUN; NOUN; NOUN; VERB; NOUN; NOUN; NOUN; NOUN,bar; graph; color; group; message; visualization; second,represent,"a specific technique, e.g., bar, pie, circle; color represents groups; easy to interpret/read/understand","color variety/shading; domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
v483_n7388_11_f2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/v483_n7388_11_f2.png,Bar,0.57,Immediacy / Cognitive Load,Processing Time & Effort,"At first glance, there is more data (lots of bars). It's less visual and requires more interpretation. Text is written sideways",requires more interpretation,(+),require; interpret,VERB; NOUN,interpretation,require,more reading/interpretation/understanding,take longer to interpret
VisC.503.6.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VisC.503.6.png,Bar,0.22,Schema; Immediacy / Cognitive Load,Domain Familiarity; Interpretive Difficulty,The graph has more information and looks complex. The bar graphs look more important than the circle graphs. It looks more professional than the other graph. There is more detail surrounding the graph for better understanding,bar graphs; circle graphs; easy to understand,(+); (-); (-),bar; graph; circle; easy; understand,NOUN; NOUN; PROPN; ADJ; VERB,bar; graph; circle,understand,"a specific technique, e.g., bar, pie, circle; easy to interpret/read/understand","domain-specific concepts (e.g., chemical, biology, map); easy/hard to interpret"
wsj135.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/wsj135.png,Bar,0.35,"Data Density / Image Clutter; Visual Encoding Clarity; Color, Symbol, and Texture Details; Immediacy / Cognitive Load","Information Volume; Position, Scale & Organization; Graphical Forms & Primitives; Color Palette & Contrast; Interpretive Difficulty","Left one is just a time scale with 2 data sets in same scale, diferent colors and aligment makes it easy to understand.; The other image is more easier to read and understand",alignment; time scale; 2 data sets; different colors; easy to understand,?; (-); (-); (-); (-),time; scale; data; set; differ; color; easy; understand,NOUN; NOUN; NOUN; NOUN; ADJ; NOUN; ADJ; VERB,alignment; time; scale; data; set; color,understand,much/more data/info/info spread; scale difference; shape arrangement; color variety/arrangement/distribution; easier to interpret/read/understand; easy to interpret/read/understand,color variety/shading; easy/hard to interpret; much/little data/info; scale difference; shapes and lines
VASTJ.412.3.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/VASTJ.412.3.png,Bar,0.36,"Color, Symbol, and Texture Details; Immediacy / Cognitive Load",Color Palette & Contrast; Interpretive Difficulty,Both of them are easy to understand.; only has two colors,easy to understand; only has two colors,(-); (-),easy; understand; color,ADJ; VERB; NOUN,color,understand,two colors; easy to interpret/read/understand,easy/hard to interpret; two colors
whoK23_2.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/whoK23_2.png,Bar,0.54,Data Density / Image Clutter; Semantics / Text Legibility; Immediacy / Cognitive Load,Information Volume; Text Volume & Content; Interpretive Difficulty,A lot of text; A lot of data; Hard to understand,A lot of data; A lot of text; Hard to understand,(+); (+); (+),lot; datum; text; hard; understand,NOUN; NOUN; NOUN; ADJ; VERB,lot; datum; text,understand,much/more data/info/info spread; amount of words/context/numbers; hard to interpret/read/understand,amount of words/context/numbers; easy/hard to interpret; much/little data/info
vis230.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/vis230.png,Bar,0.64,Immediacy / Cognitive Load,Interpretive Difficulty,I don't understand the graphics well,don't understand,(+),understand,VERB,,understand,not interpretable/readable/understandable,easy/hard to interpret
InfoVisJ.459.8.png,https://raw.githubusercontent.com/c109363/ExperimentImage/main/AllDataResize/InfoVisJ.459.8.png,Bar,0.77,Visual Encoding Clarity; Immediacy / Cognitive Load,Encoding Interpretability; Semantic Clarity,"even though I didn't understand the purpose, it looks clearer",clearer; evne though didn't understand the purpose,(-); (-),clear; evne; understand; purpose,ADJ; ADV; VERB; NOUN,purpose,understand,clear colors/shapes; unclear meaning/confusing,clear colors/shapes; unclear meaning/confusing
