section,subcategory,term,n_images
visual_attributes,color_symbol_texture,high_number_of_colors,1
visual_attributes,color_symbol_texture,higher_contrast_colors,1
visual_attributes,color_symbol_texture,identical_colors_both_sides,1
visual_attributes,color_symbol_texture,increased_color_variety,1
visual_attributes,color_symbol_texture,increases_perceived_complexity,1
visual_attributes,color_symbol_texture,insufficient_color_variety,1
visual_attributes,color_symbol_texture,insufficient_contrast,1
visual_attributes,color_symbol_texture,intense_colors,1
visual_attributes,color_symbol_texture,less_color_variety,1
visual_attributes,color_symbol_texture,light_and_dark_contrast,1
visual_attributes,color_symbol_texture,limited_color_count,1
visual_attributes,color_symbol_texture,limited_color_segments,1
visual_attributes,color_symbol_texture,limited_color_variety,1
visual_attributes,color_symbol_texture,little_shade_variation,1
visual_attributes,color_symbol_texture,low_color_contrast,1
visual_attributes,color_symbol_texture,low_color_diversity,1
visual_attributes,color_symbol_texture,many_distinct_colors,1
visual_attributes,color_symbol_texture,many_unique_colors,1
visual_attributes,color_symbol_texture,meaning_unclear_to_viewer,1
visual_attributes,color_symbol_texture,mixed_color_variety,1
visual_attributes,color_symbol_texture,mixes_several_colors,1
visual_attributes,color_symbol_texture,monochrome_color_used,1
visual_attributes,color_symbol_texture,monochrome_palette,1
visual_attributes,color_symbol_texture,multicolored_encoding,1
visual_attributes,color_symbol_texture,multiple_blue_shades,1
visual_attributes,color_symbol_texture,multiple_color_codes,1
visual_attributes,color_symbol_texture,multiple_color_differences,1
visual_attributes,color_symbol_texture,multiple_color_keys_present,1
visual_attributes,color_symbol_texture,multiple_color_schemes,1
visual_attributes,color_symbol_texture,multiple_color_shades,1
visual_attributes,color_symbol_texture,multiple_color_variations,1
visual_attributes,color_symbol_texture,multiple_colors_distributed,1
visual_attributes,color_symbol_texture,multiple_colors_mixed,1
visual_attributes,color_symbol_texture,multiple_colors_same_area,1
visual_attributes,color_symbol_texture,multiple_different_shapes,1
visual_attributes,color_symbol_texture,multiple_unique_colors,1
visual_attributes,color_symbol_texture,multiple_unique_contrasts,1
visual_attributes,color_symbol_texture,multiple_unique_shapes,1
visual_attributes,color_symbol_texture,muted_colors_used,1
visual_attributes,color_symbol_texture,no_clear_color_scheme,1
visual_attributes,color_symbol_texture,no_color_difference,1
visual_attributes,color_symbol_texture,no_color_guide_present,1
visual_attributes,color_symbol_texture,no_colors_used,1
visual_attributes,color_symbol_texture,no_easy_color_distinction,1
visual_attributes,color_symbol_texture,no_more_than_three_colors,1
visual_attributes,color_symbol_texture,no_semantic_meaning,1
visual_attributes,color_symbol_texture,no_white_space,1
visual_attributes,color_symbol_texture,not_simple_color_wise,1
visual_attributes,color_symbol_texture,notable_color_differences,1
visual_attributes,color_symbol_texture,number_of_colors,1
visual_attributes,color_symbol_texture,number_of_colors_manageable,1
visual_attributes,color_symbol_texture,numerous_colors_used,1
visual_attributes,color_symbol_texture,only_black_color,1
visual_attributes,color_symbol_texture,only_two_main_colors,1
visual_attributes,color_symbol_texture,orange_color_complex,1
visual_attributes,color_symbol_texture,orange_colored_shapes,1
visual_attributes,color_symbol_texture,overly_colorful,1
visual_attributes,color_symbol_texture,poor_color_choice,1
visual_attributes,color_symbol_texture,poorly_contrasting_colors,1
visual_attributes,color_symbol_texture,present_and_complex,1
visual_attributes,color_symbol_texture,prominent_colors_present,1
visual_attributes,color_symbol_texture,prominent_red_coloring,1
visual_attributes,color_symbol_texture,purple_and_green_hues,1
visual_attributes,color_symbol_texture,random_color_usage,1
visual_attributes,color_symbol_texture,range_and_contrast_of_colors,1
visual_attributes,color_symbol_texture,range_of_colors_present,1
visual_attributes,color_symbol_texture,red_colored_boxes,1
visual_attributes,color_symbol_texture,red_green_meaning_unclear,1
visual_attributes,color_symbol_texture,same_color_used,1
visual_attributes,color_symbol_texture,same_shade_colors,1
visual_attributes,color_symbol_texture,segmented_color_regions,1
visual_attributes,color_symbol_texture,separate_color_scale,1
visual_attributes,color_symbol_texture,shading_increases_complexity,1
visual_attributes,color_symbol_texture,shading_present,1
visual_attributes,color_symbol_texture,similar_color_palette,1
visual_attributes,color_symbol_texture,similar_colors,1
visual_attributes,color_symbol_texture,similar_colors_used,1
visual_attributes,color_symbol_texture,similar_looking_colors,1
visual_attributes,color_symbol_texture,simple_coloring,1
visual_attributes,color_symbol_texture,simple_symbol_variety,1
visual_attributes,color_symbol_texture,single_color_only,1
visual_attributes,color_symbol_texture,single_color_used,1
visual_attributes,color_symbol_texture,soft_appealing_colors,1
visual_attributes,color_symbol_texture,soft_color_tones,1
visual_attributes,color_symbol_texture,striped_background_texture,1
visual_attributes,color_symbol_texture,strong_color_contrast,1
visual_attributes,color_symbol_texture,strongly_contrasting_colors,1
visual_attributes,color_symbol_texture,too_many_similar_colors,1
visual_attributes,color_symbol_texture,too_much_color,1
visual_attributes,color_symbol_texture,totally_arbitrary_color_application,1
visual_attributes,color_symbol_texture,two_color_dimensions,1
visual_attributes,color_symbol_texture,two_distinct_colors,1
visual_attributes,color_symbol_texture,unclear_color_differentiation,1
visual_attributes,color_symbol_texture,unclear_color_meaning,1
visual_attributes,color_symbol_texture,unclear_color_representation,1
visual_attributes,color_symbol_texture,unclear_color_value_meaning,1
visual_attributes,color_symbol_texture,undefined_color,1
visual_attributes,color_symbol_texture,uneven_color_distribution,1
visual_attributes,color_symbol_texture,use_of_color_aids_clarity,1
visual_attributes,color_symbol_texture,variation_in_color_shades,1
visual_attributes,color_symbol_texture,variations_of_shade,1
visual_attributes,color_symbol_texture,varied_color_distribution,1
visual_attributes,color_symbol_texture,varied_color_formats,1
visual_attributes,color_symbol_texture,varied_color_wording,1
visual_attributes,color_symbol_texture,varied_colors_present,1
visual_attributes,color_symbol_texture,varied_dot_colors,1
visual_attributes,color_symbol_texture,varied_number_of_shapes,1
visual_attributes,color_symbol_texture,varied_shape_types,1
visual_attributes,color_symbol_texture,varied_symbol_types,1
visual_attributes,color_symbol_texture,varied_vibrant_colors,1
visual_attributes,color_symbol_texture,variety_of_bright_colors,1
visual_attributes,color_symbol_texture,variety_of_colors,1
visual_attributes,color_symbol_texture,various_color_shades,1
visual_attributes,color_symbol_texture,various_colors_present,1
visual_attributes,color_symbol_texture,vast_colorization_use,1
visual_attributes,color_symbol_texture,very_weird_color,1
visual_attributes,color_symbol_texture,visually_harsh_colors,1
visual_attributes,color_symbol_texture,visually_stimulating_texture,1
visual_attributes,color_symbol_texture,weird_color_contrast,1
visual_attributes,color_symbol_texture,weird_color_palette,1
visual_attributes,color_symbol_texture,wide_color_range,1
visual_attributes,color_symbol_texture,wide_variety_of_colors,1
visual_attributes,color_symbol_texture,yellow_color_present,1
visual_attributes,data_density_clutter,high_information_volume,22
visual_attributes,data_density_clutter,high_data_volume,9
visual_attributes,data_density_clutter,high_detail_density,8
visual_attributes,data_density_clutter,multiple_lines_present,8
visual_attributes,data_density_clutter,high_information_density,4
visual_attributes,data_density_clutter,fine_detail_present,3
visual_attributes,data_density_clutter,high_element_count,3
visual_attributes,data_density_clutter,high_line_quantity,3
visual_attributes,data_density_clutter,high_quantity_of_points,3
visual_attributes,data_density_clutter,many_elements_present,3
visual_attributes,data_density_clutter,excessive_line_count,2
visual_attributes,data_density_clutter,few_lines_present,2
visual_attributes,data_density_clutter,high_data_point_count,2
visual_attributes,data_density_clutter,high_dot_quantity,2
visual_attributes,data_density_clutter,high_line_count,2
visual_attributes,data_density_clutter,high_point_count,2
visual_attributes,data_density_clutter,lots_of_information,2
visual_attributes,data_density_clutter,lots_of_variables,2
visual_attributes,data_density_clutter,low_detail_count,2
visual_attributes,data_density_clutter,many_visual_elements,2
visual_attributes,data_density_clutter,more_details_present,2
visual_attributes,data_density_clutter,multiple_data_points,2
visual_attributes,data_density_clutter,no_data_present,2
visual_attributes,data_density_clutter,numerous_intersections,2
visual_attributes,data_density_clutter,one_of_two_panels,2
visual_attributes,data_density_clutter,scattered_distribution,2
visual_attributes,data_density_clutter,too_many_elements,2
visual_attributes,data_density_clutter,too_many_variables,2
visual_attributes,data_density_clutter,all_dots_interconnected,1
visual_attributes,data_density_clutter,ambiguous_data_intersection,1
visual_attributes,data_density_clutter,amount_of_descriptive_text,1
visual_attributes,data_density_clutter,arranged_in_single_line,1
visual_attributes,data_density_clutter,assortment_of_bigger_boxes,1
visual_attributes,data_density_clutter,bidirectional_error_bars,1
visual_attributes,data_density_clutter,blank_content,1
visual_attributes,data_density_clutter,branching_nested_lines,1
visual_attributes,data_density_clutter,clustered_together,1
visual_attributes,data_density_clutter,cluttered_and_disordered,1
visual_attributes,data_density_clutter,cluttered_data_elements,1
visual_attributes,data_density_clutter,colors_densely_clustered,1
visual_attributes,data_density_clutter,complex_pattern,1
visual_attributes,data_density_clutter,concentrated_in_one_third,1
visual_attributes,data_density_clutter,contains_more_information,1
visual_attributes,data_density_clutter,conveys_more_data,1
visual_attributes,data_density_clutter,crossing_multiple_times,1
visual_attributes,data_density_clutter,darker_denser_area,1
visual_attributes,data_density_clutter,data_points_closely_spaced,1
visual_attributes,data_density_clutter,dense_cluster_of_elements,1
visual_attributes,data_density_clutter,dense_data_encoding,1
visual_attributes,data_density_clutter,dense_data_set,1
visual_attributes,data_density_clutter,dense_field_information,1
visual_attributes,data_density_clutter,dense_information_content,1
visual_attributes,data_density_clutter,dense_information_small_space,1
visual_attributes,data_density_clutter,dense_word_mixture,1
visual_attributes,data_density_clutter,densely_packed_arrangement,1
visual_attributes,data_density_clutter,densely_packed_content,1
visual_attributes,data_density_clutter,densely_packed_information,1
visual_attributes,data_density_clutter,distinct_regions_shown,1
visual_attributes,data_density_clutter,encodes_data_collection,1
visual_attributes,data_density_clutter,evenly_distributed_layout,1
visual_attributes,data_density_clutter,exact_values_displayed,1
visual_attributes,data_density_clutter,excessive_data_points,1
visual_attributes,data_density_clutter,excessive_data_volume,1
visual_attributes,data_density_clutter,excessive_information_volume,1
visual_attributes,data_density_clutter,excessive_point_count,1
visual_attributes,data_density_clutter,excessive_subplot_count,1
visual_attributes,data_density_clutter,excessively_detailed,1
visual_attributes,data_density_clutter,extra_arrows_present,1
visual_attributes,data_density_clutter,extra_peripheral_detail,1
visual_attributes,data_density_clutter,few_data_items,1
visual_attributes,data_density_clutter,few_data_points,1
visual_attributes,data_density_clutter,few_lines_joined,1
visual_attributes,data_density_clutter,few_or_no_data,1
visual_attributes,data_density_clutter,few_or_no_data_points,1
visual_attributes,data_density_clutter,few_square_elements,1
visual_attributes,data_density_clutter,fewer_data_points,1
visual_attributes,data_density_clutter,fewer_visual_items,1
visual_attributes,data_density_clutter,fifteen_separate_figures,1
visual_attributes,data_density_clutter,finer_intricate_details,1
visual_attributes,data_density_clutter,four_distinct_centers,1
visual_attributes,data_density_clutter,full_map_coverage,1
visual_attributes,data_density_clutter,granular_information_depth,1
visual_attributes,data_density_clutter,grid_adds_visual_clutter,1
visual_attributes,data_density_clutter,hard_to_discern_individually,1
visual_attributes,data_density_clutter,hard_to_distinguish_points,1
visual_attributes,data_density_clutter,high_amount_of_details,1
visual_attributes,data_density_clutter,high_amount_of_items,1
visual_attributes,data_density_clutter,high_bar_count,1
visual_attributes,data_density_clutter,high_connection_count,1
visual_attributes,data_density_clutter,high_data_variation,1
visual_attributes,data_density_clutter,high_detail_level,1
visual_attributes,data_density_clutter,high_detail_volume,1
visual_attributes,data_density_clutter,high_dot_count,1
visual_attributes,data_density_clutter,high_element_quantity,1
visual_attributes,data_density_clutter,high_entity_count,1
visual_attributes,data_density_clutter,high_image_count,1
visual_attributes,data_density_clutter,high_information_processing_effort,1
visual_attributes,data_density_clutter,high_ink_density,1
visual_attributes,data_density_clutter,high_item_count,1
visual_attributes,data_density_clutter,high_item_quantity,1
visual_attributes,data_density_clutter,high_number_of_details,1
visual_attributes,data_density_clutter,high_number_of_elements,1
visual_attributes,data_density_clutter,high_number_of_shapes,1
visual_attributes,data_density_clutter,high_object_count,1
visual_attributes,data_density_clutter,high_overlap_density,1
visual_attributes,data_density_clutter,high_physical_content,1
visual_attributes,data_density_clutter,high_point_density,1
visual_attributes,data_density_clutter,high_quantity_boxes,1
visual_attributes,data_density_clutter,high_quantity_of_shapes,1
visual_attributes,data_density_clutter,high_quantity_of_squares,1
visual_attributes,data_density_clutter,high_shape_quantity,1
visual_attributes,data_density_clutter,high_subject_count,1
visual_attributes,data_density_clutter,high_visual_activity,1
visual_attributes,data_density_clutter,high_visual_clutter,1
visual_attributes,data_density_clutter,high_visual_detail,1
visual_attributes,data_density_clutter,high_volume_of_details,1
visual_attributes,data_density_clutter,high_volume_of_information,1
visual_attributes,data_density_clutter,high_word_count,1
visual_attributes,data_density_clutter,immense_detail_present,1
visual_attributes,data_density_clutter,increase_decrease_points,1
visual_attributes,data_density_clutter,information_over_many_years,1
visual_attributes,data_density_clutter,intersecting_and_crossing,1
visual_attributes,data_density_clutter,involves_numbers,1
visual_attributes,data_density_clutter,items_in_close_proximity,1
visual_attributes,data_density_clutter,lacks_detail,1
visual_attributes,data_density_clutter,lacks_informational_detail,1
visual_attributes,data_density_clutter,large_amount_of_shapes,1
visual_attributes,data_density_clutter,large_data_volume,1
visual_attributes,data_density_clutter,large_information_volume,1
visual_attributes,data_density_clutter,large_key_present,1
visual_attributes,data_density_clutter,large_number_of_items,1
visual_attributes,data_density_clutter,large_quantity_of_circles,1
visual_attributes,data_density_clutter,large_quantity_of_cubes,1
visual_attributes,data_density_clutter,larger_dataset_size,1
visual_attributes,data_density_clutter,legend_present,1
visual_attributes,data_density_clutter,less_blank_space,1
visual_attributes,data_density_clutter,less_details_present,1
visual_attributes,data_density_clutter,less_information_present,1
visual_attributes,data_density_clutter,limited_data_volume,1
visual_attributes,data_density_clutter,limited_node_count,1
visual_attributes,data_density_clutter,limited_to_two_points,1
visual_attributes,data_density_clutter,links_between_points,1
visual_attributes,data_density_clutter,logically_structured_values,1
visual_attributes,data_density_clutter,lot_of_details,1
visual_attributes,data_density_clutter,lots_of_details,1
visual_attributes,data_density_clutter,lots_of_numbers,1
visual_attributes,data_density_clutter,lots_of_regions,1
visual_attributes,data_density_clutter,low_information_density,1
visual_attributes,data_density_clutter,low_number_of_points,1
visual_attributes,data_density_clutter,low_object_count,1
visual_attributes,data_density_clutter,low_visual_activity,1
visual_attributes,data_density_clutter,manageable_information_volume,1
visual_attributes,data_density_clutter,manageable_object_count,1
visual_attributes,data_density_clutter,many_data_aspects_present,1
visual_attributes,data_density_clutter,many_data_items,1
visual_attributes,data_density_clutter,many_data_points,1
visual_attributes,data_density_clutter,many_data_points_present,1
visual_attributes,data_density_clutter,many_different_elements,1
visual_attributes,data_density_clutter,many_different_species,1
visual_attributes,data_density_clutter,many_elements_intermingled,1
visual_attributes,data_density_clutter,many_elements_same_area,1
visual_attributes,data_density_clutter,many_graphs_present,1
visual_attributes,data_density_clutter,many_individual_dots,1
visual_attributes,data_density_clutter,many_individual_elements,1
visual_attributes,data_density_clutter,many_lines_of_text,1
visual_attributes,data_density_clutter,many_lines_present,1
visual_attributes,data_density_clutter,many_nodes_present,1
visual_attributes,data_density_clutter,many_results_displayed,1
visual_attributes,data_density_clutter,many_shapes_present,1
visual_attributes,data_density_clutter,many_similar_instances,1
visual_attributes,data_density_clutter,many_small_details,1
visual_attributes,data_density_clutter,minimal_interactions,1
visual_attributes,data_density_clutter,more_data_points,1
visual_attributes,data_density_clutter,more_details_included,1
visual_attributes,data_density_clutter,more_distinct_areas,1
visual_attributes,data_density_clutter,more_elements_present,1
visual_attributes,data_density_clutter,more_information_present,1
visual_attributes,data_density_clutter,more_points_present,1
visual_attributes,data_density_clutter,more_text_present,1
visual_attributes,data_density_clutter,more_unrelated_data_elements,1
visual_attributes,data_density_clutter,more_visual_elements,1
visual_attributes,data_density_clutter,much_more_data,1
visual_attributes,data_density_clutter,much_more_detailed,1
visual_attributes,data_density_clutter,multiple_box_elements,1
visual_attributes,data_density_clutter,multiple_charts_present,1
visual_attributes,data_density_clutter,multiple_circles_present,1
visual_attributes,data_density_clutter,multiple_continents_shown,1
visual_attributes,data_density_clutter,multiple_copies_present,1
visual_attributes,data_density_clutter,multiple_countries_regions,1
visual_attributes,data_density_clutter,multiple_countries_shown,1
visual_attributes,data_density_clutter,multiple_crop_categories,1
visual_attributes,data_density_clutter,multiple_different_sizes,1
visual_attributes,data_density_clutter,multiple_distinct_components,1
visual_attributes,data_density_clutter,multiple_entity_types,1
visual_attributes,data_density_clutter,multiple_features_present,1
visual_attributes,data_density_clutter,multiple_figures_present,1
visual_attributes,data_density_clutter,multiple_graphic_elements,1
visual_attributes,data_density_clutter,multiple_graphs_present,1
visual_attributes,data_density_clutter,multiple_horizontal_lines,1
visual_attributes,data_density_clutter,multiple_icons_present,1
visual_attributes,data_density_clutter,multiple_image_panels,1
visual_attributes,data_density_clutter,multiple_images_present,1
visual_attributes,data_density_clutter,multiple_info_types,1
visual_attributes,data_density_clutter,multiple_information_points,1
visual_attributes,data_density_clutter,multiple_information_types,1
visual_attributes,data_density_clutter,multiple_interacting_data_bits,1
visual_attributes,data_density_clutter,multiple_lineages_present,1
visual_attributes,data_density_clutter,multiple_lines_intersecting,1
visual_attributes,data_density_clutter,multiple_links_present,1
visual_attributes,data_density_clutter,multiple_overlapping_lines,1
visual_attributes,data_density_clutter,multiple_plots_present,1
visual_attributes,data_density_clutter,multiple_points_of_interest,1
visual_attributes,data_density_clutter,multiple_precise_components,1
visual_attributes,data_density_clutter,multiple_separate_charts,1
visual_attributes,data_density_clutter,multiple_statistics_present,1
visual_attributes,data_density_clutter,multiple_variables_present,1
visual_attributes,data_density_clutter,multiple_visual_elements,1
visual_attributes,data_density_clutter,multiple_words_present,1
visual_attributes,data_density_clutter,multitude_of_differing_information,1
visual_attributes,data_density_clutter,multitude_of_observations,1
visual_attributes,data_density_clutter,multitude_of_routes,1
visual_attributes,data_density_clutter,no_complex_elements,1
visual_attributes,data_density_clutter,no_graph_metrics_present,1
visual_attributes,data_density_clutter,numerous_connecting_lines,1
visual_attributes,data_density_clutter,numerous_data_points,1
visual_attributes,data_density_clutter,numerous_figures_present,1
visual_attributes,data_density_clutter,numerous_isolated_marks,1
visual_attributes,data_density_clutter,numerous_lines_present,1
visual_attributes,data_density_clutter,numerous_numeric_values,1
visual_attributes,data_density_clutter,numerous_small_boxes,1
visual_attributes,data_density_clutter,numerous_vertical_lines,1
visual_attributes,data_density_clutter,objects_spread_over_area,1
visual_attributes,data_density_clutter,obscured_underlying_data,1
visual_attributes,data_density_clutter,only_four_data_points,1
visual_attributes,data_density_clutter,only_four_highlighted,1
visual_attributes,data_density_clutter,only_two_elements,1
visual_attributes,data_density_clutter,outnumber_dots,1
visual_attributes,data_density_clutter,overlapping_data_elements,1
visual_attributes,data_density_clutter,overlapping_data_points,1
visual_attributes,data_density_clutter,plethora_of_datapoints,1
visual_attributes,data_density_clutter,primarily_text_based,1
visual_attributes,data_density_clutter,provides_more_data_information,1
visual_attributes,data_density_clutter,rich_information_presented,1
visual_attributes,data_density_clutter,rich_visual_details,1
visual_attributes,data_density_clutter,scattered_all_over,1
visual_attributes,data_density_clutter,scattered_everywhere,1
visual_attributes,data_density_clutter,several_measurements_shown,1
visual_attributes,data_density_clutter,signal_noise_separation_hard,1
visual_attributes,data_density_clutter,simple_information,1
visual_attributes,data_density_clutter,simple_point_markers,1
visual_attributes,data_density_clutter,single_visual_element,1
visual_attributes,data_density_clutter,small_collection_three_dots,1
visual_attributes,data_density_clutter,small_detail_elements,1
visual_attributes,data_density_clutter,small_size,1
visual_attributes,data_density_clutter,small_visual_size,1
visual_attributes,data_density_clutter,smaller_icons_present,1
visual_attributes,data_density_clutter,sparse_data_elements,1
visual_attributes,data_density_clutter,sparse_dot_count,1
visual_attributes,data_density_clutter,spread_of_information,1
visual_attributes,data_density_clutter,spread_of_values_shown,1
visual_attributes,data_density_clutter,three_aspects_present,1
visual_attributes,data_density_clutter,too_many_circles,1
visual_attributes,data_density_clutter,too_many_data_points,1
visual_attributes,data_density_clutter,too_many_divisions,1
visual_attributes,data_density_clutter,too_many_lines,1
visual_attributes,data_density_clutter,too_many_moving_parts,1
visual_attributes,data_density_clutter,too_many_numbers,1
visual_attributes,data_density_clutter,too_many_sections,1
visual_attributes,data_density_clutter,too_many_spirals,1
visual_attributes,data_density_clutter,too_much_data,1
visual_attributes,data_density_clutter,too_much_information,1
visual_attributes,data_density_clutter,two_lines_present,1
visual_attributes,data_density_clutter,two_separate_lines,1
visual_attributes,data_density_clutter,uncluttered_layout,1
visual_attributes,data_density_clutter,varied_point_positions,1
visual_attributes,data_density_clutter,variety_of_data_within,1
visual_attributes,data_density_clutter,various_data_points,1
visual_attributes,data_density_clutter,varying_amounts,1
visual_attributes,data_density_clutter,very_few_data_points,1
visual_attributes,data_density_clutter,very_high_entry_count,1
visual_attributes,encoding_clarity,multiple_lines_present,4
visual_attributes,encoding_clarity,multiple_shape_types,4
visual_attributes,encoding_clarity,familiar_chart_type,3
visual_attributes,encoding_clarity,standard_axis_present,3
visual_attributes,encoding_clarity,ambiguous_shape_encoding,2
visual_attributes,encoding_clarity,complex_draw_style,2
visual_attributes,encoding_clarity,complex_shape_variety,2
visual_attributes,encoding_clarity,dual_axis_present,2
visual_attributes,encoding_clarity,hard_to_differentiate,2
visual_attributes,encoding_clarity,large_element_size,2
visual_attributes,encoding_clarity,line_graph_format,2
visual_attributes,encoding_clarity,multiple_distinct_shapes,2
visual_attributes,encoding_clarity,overlapping_lines_present,2
visual_attributes,encoding_clarity,present_in_chart,2
visual_attributes,encoding_clarity,simple_dot_marks,2
visual_attributes,encoding_clarity,structured_layout,2
visual_attributes,encoding_clarity,varied_shape_types,2
visual_attributes,encoding_clarity,variety_of_shapes,2
visual_attributes,encoding_clarity,visually_clear_layout,2
visual_attributes,encoding_clarity,absent_grid_lines,1
visual_attributes,encoding_clarity,abstract_visual_forms,1
visual_attributes,encoding_clarity,ambiguous_encoding,1
visual_attributes,encoding_clarity,ambiguous_spatial_location,1
visual_attributes,encoding_clarity,ambiguous_visual_encoding,1
visual_attributes,encoding_clarity,animal_shaped_marks,1
visual_attributes,encoding_clarity,apparent_flow_present,1
visual_attributes,encoding_clarity,arbitrary_irregular_links,1
visual_attributes,encoding_clarity,arranged_in_grid,1
visual_attributes,encoding_clarity,arranged_side_by_side,1
visual_attributes,encoding_clarity,axes_absent,1
visual_attributes,encoding_clarity,axis_absent,1
visual_attributes,encoding_clarity,axis_aids_orientation,1
visual_attributes,encoding_clarity,axis_present,1
visual_attributes,encoding_clarity,basic_simple_structure,1
visual_attributes,encoding_clarity,boundaries_visually_unclear,1
visual_attributes,encoding_clarity,cannot_understand_encoding,1
visual_attributes,encoding_clarity,cascading_visual_flow,1
visual_attributes,encoding_clarity,circles_of_various_sizes,1
visual_attributes,encoding_clarity,circular_chart_form,1
visual_attributes,encoding_clarity,circular_mark_present,1
visual_attributes,encoding_clarity,circular_marks_present,1
visual_attributes,encoding_clarity,clear_indications_present,1
visual_attributes,encoding_clarity,clear_information_presentation,1
visual_attributes,encoding_clarity,clear_recognizable_shape,1
visual_attributes,encoding_clarity,clearer_presentation,1
visual_attributes,encoding_clarity,clearly_delineated_regions,1
visual_attributes,encoding_clarity,complex_arrangement_of_shapes,1
visual_attributes,encoding_clarity,complex_branching_pattern,1
visual_attributes,encoding_clarity,complex_geographic_shapes,1
visual_attributes,encoding_clarity,complex_geometric_shapes,1
visual_attributes,encoding_clarity,complex_graph_design,1
visual_attributes,encoding_clarity,complex_graphical_form,1
visual_attributes,encoding_clarity,complex_grid_layout,1
visual_attributes,encoding_clarity,complex_grid_structure,1
visual_attributes,encoding_clarity,complex_irregular_shape,1
visual_attributes,encoding_clarity,complex_layout_structure,1
visual_attributes,encoding_clarity,complex_overall_shape,1
visual_attributes,encoding_clarity,complex_spatial_arrangement,1
visual_attributes,encoding_clarity,complex_visual_designs,1
visual_attributes,encoding_clarity,confusing_data_encoding,1
visual_attributes,encoding_clarity,creates_depth_illusion,1
visual_attributes,encoding_clarity,cross_at_bottom,1
visual_attributes,encoding_clarity,curve_lines_simple,1
visual_attributes,encoding_clarity,curve_seems_complex,1
visual_attributes,encoding_clarity,curved_line_marks,1
visual_attributes,encoding_clarity,dashed_box_present,1
visual_attributes,encoding_clarity,dashed_line_present,1
visual_attributes,encoding_clarity,data_easier_to_see,1
visual_attributes,encoding_clarity,data_in_different_format,1
visual_attributes,encoding_clarity,different_axis_types,1
visual_attributes,encoding_clarity,different_colors_distinguishable,1
visual_attributes,encoding_clarity,different_shapes_and_sizes,1
visual_attributes,encoding_clarity,different_size_circles,1
visual_attributes,encoding_clarity,different_sizes,1
visual_attributes,encoding_clarity,different_sizes_and_figures,1
visual_attributes,encoding_clarity,different_volume_encodings,1
visual_attributes,encoding_clarity,difficult_to_differentiate,1
visual_attributes,encoding_clarity,difficult_to_discern,1
visual_attributes,encoding_clarity,difficult_to_interpret,1
visual_attributes,encoding_clarity,difficult_to_read,1
visual_attributes,encoding_clarity,difficult_to_trace_paths,1
visual_attributes,encoding_clarity,discernible_pattern,1
visual_attributes,encoding_clarity,distinct_defined_shape,1
visual_attributes,encoding_clarity,distinct_recognizable_shapes,1
visual_attributes,encoding_clarity,dots_present,1
visual_attributes,encoding_clarity,dotted_line_marks,1
visual_attributes,encoding_clarity,each_box_significantly_different,1
visual_attributes,encoding_clarity,easier_to_compare,1
visual_attributes,encoding_clarity,easier_to_discern,1
visual_attributes,encoding_clarity,easy_to_compare,1
visual_attributes,encoding_clarity,easy_to_decipher,1
visual_attributes,encoding_clarity,easy_to_read_axis,1
visual_attributes,encoding_clarity,encodes_data_collection,1
visual_attributes,encoding_clarity,encodes_word_frequency,1
visual_attributes,encoding_clarity,excessive_shape_variety,1
visual_attributes,encoding_clarity,extends_horizontally,1
visual_attributes,encoding_clarity,familiar_circular_form,1
visual_attributes,encoding_clarity,fewer_axes_present,1
visual_attributes,encoding_clarity,four_axes_present,1
visual_attributes,encoding_clarity,four_separate_components,1
visual_attributes,encoding_clarity,graphic_like_appearance,1
visual_attributes,encoding_clarity,hard_to_discern,1
visual_attributes,encoding_clarity,hard_to_distinguish,1
visual_attributes,encoding_clarity,hard_to_read_shape,1
visual_attributes,encoding_clarity,hard_to_visualise,1
visual_attributes,encoding_clarity,harder_to_discern,1
visual_attributes,encoding_clarity,harder_to_interpret_axis,1
visual_attributes,encoding_clarity,high_detail_level,1
visual_attributes,encoding_clarity,high_shape_variety,1
visual_attributes,encoding_clarity,histogram_like_structure,1
visual_attributes,encoding_clarity,increases_visual_complexity,1
visual_attributes,encoding_clarity,indistinguishable_from_each_other,1
visual_attributes,encoding_clarity,information_spread_across_image,1
visual_attributes,encoding_clarity,intersecting_lines_present,1
visual_attributes,encoding_clarity,intricate_visual_structure,1
visual_attributes,encoding_clarity,irregular_form,1
visual_attributes,encoding_clarity,lacks_clear_form_structure,1
visual_attributes,encoding_clarity,lacks_clear_organization,1
visual_attributes,encoding_clarity,lacks_visual_clarity,1
visual_attributes,encoding_clarity,large_graphic_size,1
visual_attributes,encoding_clarity,large_spatial_footprint,1
visual_attributes,encoding_clarity,larger_size_encodes_higher_frequency,1
visual_attributes,encoding_clarity,layered_shapes_and_details,1
visual_attributes,encoding_clarity,layered_structure,1
visual_attributes,encoding_clarity,less_structural_organization,1
visual_attributes,encoding_clarity,less_uniform_shapes,1
visual_attributes,encoding_clarity,linear_arrangement,1
visual_attributes,encoding_clarity,lines_not_straightforward,1
visual_attributes,encoding_clarity,low_color_distinguishability,1
visual_attributes,encoding_clarity,low_discernibility,1
visual_attributes,encoding_clarity,magnification_effect_present,1
visual_attributes,encoding_clarity,many_box_elements,1
visual_attributes,encoding_clarity,many_visual_components,1
visual_attributes,encoding_clarity,many_visual_elements,1
